usercode,created,timestamp,answers,version,mode,key,wordNum,randomImage_idx
W9Q6WYO8,2015-03-09T05:28:14,"[""2015-03-09T05:23:41.686Z"",""2015-03-09T05:24:08.756Z"",""2015-03-09T05:24:28.374Z"",""2015-03-09T05:24:58.096Z"",""2015-03-09T05:26:48.515Z"",""2015-03-09T05:28:14.601Z""]","[{""topicIndex"":""1"",""mode"":""topic-in-a-box"",""short"":""Living Healthy"",""long"":""health"",""conf"":""4"",""duration"":27.07},{""topicIndex"":""0"",""mode"":""topic-in-a-box"",""short"":""Transportation in China"",""long"":""transportation"",""conf"":""4"",""duration"":19.618},{""topicIndex"":""3"",""mode"":""topic-in-a-box"",""short"":""Entertainment News"",""long"":""Entertainment"",""conf"":""4"",""duration"":29.722},{""topicIndex"":""2"",""mode"":""topic-in-a-box"",""short"":""Government Senate Bills"",""long"":""Politics"",""conf"":""2"",""duration"":110.419},{""topicIndex"":""4"",""mode"":""topic-in-a-box"",""short"":""Documented Religion Secrets"",""long"":""Religion"",""conf"":""2"",""duration"":86.086}]",4,topic-in-a-box,4588056401149952,10,4
MKLW0RDS,2015-03-04T08:04:00,"[""2015-03-04T08:00:50.482Z"",""2015-03-04T08:01:38.454Z"",""2015-03-04T08:02:25.444Z"",""2015-03-04T08:03:05.563Z"",""2015-03-04T08:03:22.323Z"",""2015-03-04T08:03:59.204Z""]","[{""topicIndex"":""39"",""mode"":""word"",""short"":""energy"",""long"":""Creation and delivery of energy"",""conf"":""1"",""duration"":47.972},{""topicIndex"":""28"",""mode"":""word"",""short"":""foreign relations"",""long"":""Relations with other countries"",""conf"":""3"",""duration"":46.99},{""topicIndex"":""44"",""mode"":""word"",""short"":""art"",""long"":""Cultural events."",""conf"":""4"",""duration"":40.119},{""topicIndex"":""21"",""mode"":""word"",""short"":""news"",""long"":""News reporting"",""conf"":""3"",""duration"":16.76},{""topicIndex"":""6"",""mode"":""word"",""short"":""War"",""long"":""U.S. involvement in Iraq under President Bush."",""conf"":""4"",""duration"":36.881}]",4,word,4588913247125504,10,5
CG6CBP4P,2015-03-05T17:39:15,"[""2015-03-05T17:34:53.545Z"",""2015-03-05T17:35:57.779Z"",""2015-03-05T17:36:50.008Z"",""2015-03-05T17:37:35.340Z"",""2015-03-05T17:38:40.053Z"",""2015-03-05T17:39:16.786Z""]","[{""topicIndex"":""9"",""mode"":""wordcloud"",""short"":""SKI TRIP"",""long"":""A TRIP AROUND THE WORLD SKIING."",""conf"":""4"",""duration"":64.234},{""topicIndex"":""18"",""mode"":""wordcloud"",""short"":""CALIFORNIA"",""long"":""CITIES IN CALIFORNIA"",""conf"":""5"",""duration"":52.229},{""topicIndex"":""2"",""mode"":""wordcloud"",""short"":""PUBLIC ADVERTISING"",""long"":""NEWS, RADIO, TV SEEN AND HEARD BY MILLIONS."",""conf"":""5"",""duration"":45.332},{""topicIndex"":""12"",""mode"":""wordcloud"",""short"":""youtube"",""long"":""videos online on the web/internet"",""conf"":""5"",""duration"":64.713},{""topicIndex"":""16"",""mode"":""wordcloud"",""short"":""hard work"",""long"":""years of school, then entering the job force"",""conf"":""5"",""duration"":36.733}]",4,wordcloud,4594172434579456,5,4
79UMANIC,2015-03-03T07:40:57,"[""2015-03-03T07:38:05.296Z"",""2015-03-03T07:38:55.336Z"",""2015-03-03T07:39:21.025Z"",""2015-03-03T07:39:41.572Z"",""2015-03-03T07:40:26.986Z"",""2015-03-03T07:40:56.418Z""]","[{""topicIndex"":""33"",""mode"":""wordcloud"",""short"":""People"",""long"":""In recent years everyone says that a higher percentage of humans are being more social."",""conf"":""4"",""duration"":50.04},{""topicIndex"":""10"",""mode"":""wordcloud"",""short"":""International airport"",""long"":""There is usually a lot of security due to the increased number of travelers."",""conf"":""4"",""duration"":25.689},{""topicIndex"":""45"",""mode"":""wordcloud"",""short"":""Toyota"",""long"":""One of the leading brands of designing and selling motor cars."",""conf"":""4"",""duration"":20.547},{""topicIndex"":""5"",""mode"":""wordcloud"",""short"":""City"",""long"":""This location usually includes hotels, restaurants and many other convenient places for your everyday needs."",""conf"":""3"",""duration"":45.414},{""topicIndex"":""29"",""mode"":""wordcloud"",""short"":""Ads"",""long"":""A company would use a lot of marketing and advertising to post these all over the place for brand awareness."",""conf"":""3"",""duration"":29.432}]",4,wordcloud,4599144664530944,10,3
F0UTO7VZ,2015-03-03T12:31:24,"[""2015-03-03T12:25:26.381Z"",""2015-03-03T12:26:41.908Z"",""2015-03-03T12:28:01.259Z"",""2015-03-03T12:29:24.857Z"",""2015-03-03T12:30:21.810Z"",""2015-03-03T12:31:23.920Z""]","[{""topicIndex"":""31"",""mode"":""word"",""short"":""Restaurant review"",""long"":""I think the concept of this newspaper article is a restaurant review."",""conf"":""4"",""duration"":75.527},{""topicIndex"":""27"",""mode"":""word"",""short"":""Fashion "",""long"":""The concept of the article is about Indian inspired fashion."",""conf"":""4"",""duration"":79.351},{""topicIndex"":""28"",""mode"":""word"",""short"":""US nuclear policy"",""long"":""The article is about the United States world policy on nuclear power."",""conf"":""4"",""duration"":83.598},{""topicIndex"":""36"",""mode"":""word"",""short"":""Construction projects"",""long"":""The article is about construction projects in a city."",""conf"":""4"",""duration"":56.953},{""topicIndex"":""16"",""mode"":""word"",""short"":""Home loans"",""long"":""The article is about home mortgages."",""conf"":""4"",""duration"":62.11}]",4,word,4599304115191808,5,1
LGHE405C,2015-03-05T15:32:20,"[""2015-03-05T15:28:51.997Z"",""2015-03-05T15:29:48.068Z"",""2015-03-05T15:30:36.049Z"",""2015-03-05T15:31:15.980Z"",""2015-03-05T15:31:52.408Z"",""2015-03-05T15:32:22.667Z""]","[{""topicIndex"":""19"",""mode"":""wordcloud"",""short"":""Book review"",""long"":""Book reviews written about history and war."",""conf"":""4"",""duration"":56.071},{""topicIndex"":""32"",""mode"":""wordcloud"",""short"":""Died at war"",""long"":""A book about Martin's wife dying at war."",""conf"":""3"",""duration"":47.981},{""topicIndex"":""6"",""mode"":""wordcloud"",""short"":""US Military Strategy"",""long"":""George Bush's US military strategy abroad."",""conf"":""3"",""duration"":39.931},{""topicIndex"":""30"",""mode"":""wordcloud"",""short"":""War in Iraq"",""long"":""The US army attacking Iraq."",""conf"":""3"",""duration"":36.428},{""topicIndex"":""16"",""mode"":""wordcloud"",""short"":""work-life balance"",""long"":""Balancing work/life and retirement."",""conf"":""2"",""duration"":30.259}]",4,wordcloud,4601851299233792,20,1
SC85Y3J4,2015-03-05T16:50:57,"[""2015-03-05T16:46:55.879Z"",""2015-03-05T16:49:24.422Z"",""2015-03-05T16:49:49.601Z"",""2015-03-05T16:50:11.096Z"",""2015-03-05T16:50:36.325Z"",""2015-03-05T16:50:57.198Z""]","[{""topicIndex"":""43"",""mode"":""topic-in-a-box"",""short"":""Death"",""long"":""When someone dies there is a funeral or memorial which their family and friends may attend."",""conf"":""4"",""duration"":148.543},{""topicIndex"":""31"",""mode"":""topic-in-a-box"",""short"":""Iraq war"",""long"":""The USA invaded Iraq and started a war."",""conf"":""5"",""duration"":25.179},{""topicIndex"":""3"",""mode"":""topic-in-a-box"",""short"":""Television"",""long"":""Television is a very popular form of entertainment in the USA."",""conf"":""5"",""duration"":21.495},{""topicIndex"":""21"",""mode"":""topic-in-a-box"",""short"":""New York"",""long"":""New York is a state on the east coast of the USA."",""conf"":""4"",""duration"":25.229},{""topicIndex"":""23"",""mode"":""topic-in-a-box"",""short"":""Family"",""long"":""Usually a family contains a father, a mother, and children."",""conf"":""4"",""duration"":20.873}]",4,topic-in-a-box,4604118505095168,10,5
YJ8XHHZ0,2015-03-05T17:06:09,"[""2015-03-05T17:01:07.316Z"",""2015-03-05T17:01:53.754Z"",""2015-03-05T17:02:53.254Z"",""2015-03-05T17:03:59.977Z"",""2015-03-05T17:04:45.207Z"",""2015-03-05T17:06:09.584Z""]","[{""topicIndex"":""11"",""mode"":""topic-in-a-box"",""short"":""Airline security"",""long"":""The words are associated with airline security."",""conf"":""5"",""duration"":46.438},{""topicIndex"":""25"",""mode"":""topic-in-a-box"",""short"":""NFL playoffs"",""long"":""The words show the progression of the NFL playoffs Super Bowl between the Giants and Patriots."",""conf"":""4"",""duration"":59.5},{""topicIndex"":""28"",""mode"":""topic-in-a-box"",""short"":""A designer's career"",""long"":""It shows the career of a fashion designer."",""conf"":""4"",""duration"":66.723},{""topicIndex"":""14"",""mode"":""topic-in-a-box"",""short"":""Attempted murder story"",""long"":""Shows the story of an attempted murder."",""conf"":""5"",""duration"":45.23},{""topicIndex"":""0"",""mode"":""topic-in-a-box"",""short"":""Operation Iraqi Freedom"",""long"":""Shows the progression of the war in Iraq."",""conf"":""4"",""duration"":84.377}]",4,topic-in-a-box,4606592943128576,10,3
JBEY7BQZ,2015-03-04T01:22:05,"[""2015-03-04T01:16:11.839Z"",""2015-03-04T01:17:42.219Z"",""2015-03-04T01:19:06.639Z"",""2015-03-04T01:19:47.546Z"",""2015-03-04T01:20:46.975Z"",""2015-03-04T01:22:01.788Z""]","[{""topicIndex"":""11"",""mode"":""word"",""short"":""People's Choice"",""long"":""What is the reaction of the people about some incident"",""conf"":""4"",""duration"":90.38},{""topicIndex"":""26"",""mode"":""word"",""short"":""Musician's life story"",""long"":""Describes the musical life of a musician named John"",""conf"":""4"",""duration"":84.42},{""topicIndex"":""41"",""mode"":""word"",""short"":""Terrorism"",""long"":""Description of terrorist activities"",""conf"":""4"",""duration"":40.907},{""topicIndex"":""15"",""mode"":""word"",""short"":""Art Festival"",""long"":""Description of art and film festival"",""conf"":""4"",""duration"":59.429},{""topicIndex"":""6"",""mode"":""word"",""short"":""Bush's Administration"",""long"":""Describes the administration of Bush."",""conf"":""4"",""duration"":74.813}]",4,word,4612562142363648,20,4
STXFNULV,2015-03-04T00:37:05,"[""2015-03-04T00:32:11.844Z"",""2015-03-04T00:33:45.334Z"",""2015-03-04T00:34:36.841Z"",""2015-03-04T00:35:26.514Z"",""2015-03-04T00:36:05.033Z"",""2015-03-04T00:36:51.600Z""]","[{""topicIndex"":""31"",""mode"":""word"",""short"":""Dining Out Critique"",""long"":""Whether or not the dining experience is good or bad in different areas, and at different places is an important concept and part of critiquing fine dining."",""conf"":""4"",""duration"":93.49},{""topicIndex"":""20"",""mode"":""word"",""short"":""Locations"",""long"":""The locations in which people live could vary from city to state to local."",""conf"":""4"",""duration"":51.507},{""topicIndex"":""43"",""mode"":""word"",""short"":""Youth"",""long"":""Both men and women can still be considered youth even though they're not quite children anymore; they can still be lumped into the category of youth."",""conf"":""4"",""duration"":49.673},{""topicIndex"":""35"",""mode"":""word"",""short"":""Company Offices Held"",""long"":""Within each company there are many different levels and positions and offices to hold."",""conf"":""4"",""duration"":38.519},{""topicIndex"":""21"",""mode"":""word"",""short"":""News Stories"",""long"":""News stories are often based on the public but anything goes as long as it's something people would want to hear about."",""conf"":""4"",""duration"":46.567}]",4,word,4615448360386560,5,5
UHU40CAY,2015-03-03T11:29:08,"[""2015-03-03T11:21:06.350Z"",""2015-03-03T11:23:10.263Z"",""2015-03-03T11:24:15.909Z"",""2015-03-03T11:25:31.877Z"",""2015-03-03T11:27:36.589Z"",""2015-03-03T11:29:05.709Z""]","[{""topicIndex"":""46"",""mode"":""histogram"",""short"":""free museum programs"",""long"":""The art center has free programs for children."",""conf"":""4"",""duration"":123.913},{""topicIndex"":""10"",""mode"":""histogram"",""short"":""flight security"",""long"":""Flight security for passengers flying to the caribbean."",""conf"":""4"",""duration"":65.646},{""topicIndex"":""2"",""mode"":""histogram"",""short"":""Fox ratings"",""long"":""The reported ratings for fox entertainment for the year."",""conf"":""4"",""duration"":75.968},{""topicIndex"":""5"",""mode"":""histogram"",""short"":""Neighborhood restaurant"",""long"":""A review of a local hotel and restaurant . "",""conf"":""4"",""duration"":124.712},{""topicIndex"":""22"",""mode"":""histogram"",""short"":""Family life"",""long"":""Life of a family and where they live and who they are."",""conf"":""4"",""duration"":89.12}]",4,histogram,4616087773642752,20,2
YSCPRKNA,2015-03-04T19:08:54,"[""2015-03-04T18:59:10.263Z"",""2015-03-04T19:00:52.889Z"",""2015-03-04T19:02:36.925Z"",""2015-03-04T19:03:21.509Z"",""2015-03-04T19:04:02.524Z"",""2015-03-04T19:05:55.071Z""]","[{""topicIndex"":""2"",""mode"":""histogram"",""short"":""Media"",""long"":""Things that are related to programs on tv."",""conf"":""5"",""duration"":102.626},{""topicIndex"":""6"",""mode"":""histogram"",""short"":""Internet searches"",""long"":""Most common internet searches from 2001-2009."",""conf"":""4"",""duration"":104.036},{""topicIndex"":""49"",""mode"":""histogram"",""short"":""Foreign"",""long"":""Different modes of transportation in different countries."",""conf"":""4"",""duration"":44.584},{""topicIndex"":""43"",""mode"":""histogram"",""short"":""Adulthood"",""long"":""Different things involved with being an adult."",""conf"":""5"",""duration"":41.015},{""topicIndex"":""23"",""mode"":""histogram"",""short"":""President shot"",""long"":""Words used during a presidential assasination."",""conf"":""2"",""duration"":112.547}]",4,histogram,4617716103118848,10,5
3VW41VPJ,2015-03-05T17:07:55,"[""2015-03-05T17:05:28.884Z"",""2015-03-05T17:06:04.271Z"",""2015-03-05T17:06:29.533Z"",""2015-03-05T17:06:57.961Z"",""2015-03-05T17:07:27.445Z"",""2015-03-05T17:07:55.924Z""]","[{""topicIndex"":""33"",""mode"":""word"",""short"":""people social work"",""long"":""This concept is about being better at being social in the workplace"",""conf"":""3"",""duration"":35.387},{""topicIndex"":""1"",""mode"":""word"",""short"":""health state care"",""long"":""This concept is about state healthcare"",""conf"":""4"",""duration"":25.262},{""topicIndex"":""26"",""mode"":""word"",""short"":""music like album"",""long"":""This concept is about favorite music types."",""conf"":""4"",""duration"":28.428},{""topicIndex"":""17"",""mode"":""word"",""short"":""court trial state"",""long"":""This concept is about the court system"",""conf"":""4"",""duration"":29.484},{""topicIndex"":""19"",""mode"":""word"",""short"":""book history reviews"",""long"":""This concept is about a historical war book and its reviews."",""conf"":""5"",""duration"":28.479}]",4,word,4618721393901568,10,4
1O7A21SC,2015-03-05T18:58:24,"[""2015-03-05T18:54:22.626Z"",""2015-03-05T18:55:00.608Z"",""2015-03-05T18:55:38.643Z"",""2015-03-05T18:56:48.938Z"",""2015-03-05T18:57:17.093Z"",""2015-03-05T18:58:08.490Z""]","[{""topicIndex"":""42"",""mode"":""wordcloud"",""short"":""Funeral Service"",""long"":""These words all surround something dealing with a funeral service."",""conf"":""5"",""duration"":37.982},{""topicIndex"":""49"",""mode"":""wordcloud"",""short"":""China's Societal Issues."",""long"":""The Chinese city of Hong Kong having issues with it's transportation services and other public services."",""conf"":""5"",""duration"":38.035},{""topicIndex"":""20"",""mode"":""wordcloud"",""short"":""State Provisions "",""long"":""Something dealing with money and how a state legislature passed something in the NY/NJ area."",""conf"":""4"",""duration"":70.295},{""topicIndex"":""22"",""mode"":""wordcloud"",""short"":""Divorce"",""long"":""This seems like it's surrounding the divorce of a couple, and how the family is dealing with the situation."",""conf"":""3"",""duration"":28.155},{""topicIndex"":""34"",""mode"":""wordcloud"",""short"":""Weather Conditions"",""long"":""These words are most likely discussing the harsh winter and how everything has been covered in snow and ice lately."",""conf"":""4"",""duration"":51.397}]",4,wordcloud,4619227394736128,20,4
IXFKH6HO,2015-03-03T13:27:48,"[""2015-03-03T13:25:53.705Z"",""2015-03-03T13:26:19.255Z"",""2015-03-03T13:26:43.542Z"",""2015-03-03T13:27:03.652Z"",""2015-03-03T13:27:26.010Z"",""2015-03-03T13:27:45.593Z""]","[{""topicIndex"":""11"",""mode"":""histogram"",""short"":""a good deed"",""long"":""helping"",""conf"":""2"",""duration"":25.55},{""topicIndex"":""20"",""mode"":""histogram"",""short"":""New jeresey mayor"",""long"":""Chris Christie did something."",""conf"":""4"",""duration"":24.287},{""topicIndex"":""29"",""mode"":""histogram"",""short"":""advertising"",""long"":""A companys new marketing ploy"",""conf"":""2"",""duration"":20.11},{""topicIndex"":""40"",""mode"":""histogram"",""short"":""sports game"",""long"":""A sports seasonr recap"",""conf"":""3"",""duration"":22.358},{""topicIndex"":""16"",""mode"":""histogram"",""short"":""economics"",""long"":""Peoples income over the years"",""conf"":""4"",""duration"":19.583}]",4,histogram,4623447468539904,20,3
09TG882S,2015-03-06T00:39:34,"[""2015-03-06T00:33:04.852Z"",""2015-03-06T00:36:55.312Z"",""2015-03-06T00:37:43.960Z"",""2015-03-06T00:38:35.157Z"",""2015-03-06T00:39:05.706Z"",""2015-03-06T00:39:33.629Z""]","[{""topicIndex"":""11"",""mode"":""wordcloud"",""short"":""Interactions"",""long"":""Getting people to like you"",""conf"":""1"",""duration"":230.46},{""topicIndex"":""33"",""mode"":""wordcloud"",""short"":""Living with others"",""long"":""Improving life over the years"",""conf"":""1"",""duration"":48.648},{""topicIndex"":""13"",""mode"":""wordcloud"",""short"":""Death of a police officer"",""long"":""Police office killed in acation yesterday"",""conf"":""4"",""duration"":51.197},{""topicIndex"":""38"",""mode"":""wordcloud"",""short"":""Tennis"",""long"":""Williams won tennis match final"",""conf"":""4"",""duration"":30.549},{""topicIndex"":""39"",""mode"":""wordcloud"",""short"":""Energy"",""long"":""Different types of engergy"",""conf"":""3"",""duration"":27.923}]",4,wordcloud,4624484434706432,5,4
