topicIdx,updated,usercode,created,shortOrLong,players,done,key,wordNum,duration,worst,best
17,2015-03-19T03:56:19,FNKF2OSO,2015-03-15T02:06:27,long,"[u'17-20-word-4-long', u'17-20-histogram-4-long', u'17-20-wordcloud-4-long', u'17-20-topic-in-a-box-4-long']",True,5251767361077248,20,51.431,[u'17-20-word-4-long'],[u'17-20-histogram-4-long']
42,,,2015-03-22T01:38:04,long,"[u'42-10-word-3-long', u'42-10-histogram-4-long', u'42-10-wordcloud-0-long', u'42-10-topic-in-a-box-1-long']",False,5251784004075520,10,,,
48,2015-03-20T21:38:52,15FVR58F,2015-03-15T02:07:48,short,"[u'48-10-word-3-short', u'48-10-histogram-3-short', u'48-10-wordcloud-3-short', u'48-10-topic-in-a-box-3-short']",True,5253622786949120,10,15.236,[u'48-10-wordcloud-3-short'],[u'48-10-histogram-3-short']
34,2015-03-21T15:37:33,1XVWGHSY,2015-03-15T02:07:14,long,"[u'34-20-word-0-long', u'34-20-histogram-0-long', u'34-20-wordcloud-0-long', u'34-20-topic-in-a-box-0-long']",True,5254815177244672,20,17.568,[u'34-20-topic-in-a-box-0-long'],[u'34-20-word-0-long']
32,2015-03-20T04:18:51,04T7NSLD,2015-03-15T02:07:12,long,"[u'32-20-word-1-long', u'32-20-histogram-1-long', u'32-20-wordcloud-1-long', u'32-20-topic-in-a-box-1-long']",True,5256302846541824,20,195.938,[u'32-20-wordcloud-1-long'],[u'32-20-word-1-long']
18,2015-03-21T23:12:57,GQKIZDCO,2015-03-15T02:06:28,short,"[u'18-20-word-4-short', u'18-20-histogram-4-short', u'18-20-wordcloud-4-short', u'18-20-topic-in-a-box-4-short']",True,5257340618014720,20,35.555,[u'18-20-histogram-4-short'],[u'18-20-topic-in-a-box-4-short']
31,,,2015-03-22T01:37:39,long,"[u'31-20-word-3-long', u'31-20-histogram-4-long', u'31-20-wordcloud-0-long', u'31-20-topic-in-a-box-1-long']",False,5259409986945024,20,,,
48,2015-03-21T00:24:46,03JGNHJA,2015-03-15T02:07:48,short,"[u'48-10-word-2-short', u'48-10-histogram-2-short', u'48-10-wordcloud-2-short', u'48-10-topic-in-a-box-2-short']",True,5259969137999872,10,22.881,[u'algorithm'],"[u'48-10-word-2-short', u'48-10-histogram-2-short']"
35,2015-03-19T03:28:32,49Z0D9K5,2015-03-15T02:07:16,long,"[u'35-20-word-4-long', u'35-20-histogram-4-long', u'35-20-wordcloud-4-long', u'35-20-topic-in-a-box-4-long']",True,5260372059619328,20,45.681,[u'35-20-word-4-long'],[u'35-20-histogram-4-long']
34,2015-03-21T16:33:32,09H1Q000,2015-03-15T02:07:14,long,"[u'34-5-word-2-long', u'34-5-histogram-2-long', u'34-5-wordcloud-2-long', u'34-5-topic-in-a-box-2-long']",True,5260580097097728,5,43.949,[u'34-5-wordcloud-2-long'],[u'34-5-word-2-long']
22,,,2015-03-22T01:36:57,short,"[u'22-10-word-1-short', u'22-10-histogram-2-short', u'22-10-wordcloud-3-short', u'22-10-topic-in-a-box-4-short']",False,5261601225572352,10,,,
15,,,2015-03-22T01:36:37,short,"[u'15-10-word-2-short', u'15-10-histogram-3-short', u'15-10-wordcloud-4-short', u'15-10-topic-in-a-box-0-short']",False,5262382104313856,10,,,
49,2015-03-19T04:14:22,OEXHGOT1,2015-03-15T02:07:50,long,"[u'49-20-word-3-long', u'49-20-histogram-3-long', u'49-20-wordcloud-3-long', u'49-20-topic-in-a-box-3-long']",True,5265115582562304,20,88.141,[u'49-20-wordcloud-3-long'],[u'49-20-histogram-3-long']
48,2015-03-18T20:09:37,KJSWSH99,2015-03-15T02:07:48,long,"[u'48-20-word-1-long', u'48-20-histogram-1-long', u'48-20-wordcloud-1-long', u'48-20-topic-in-a-box-1-long']",True,5265268322336768,20,49.791,[u'48-20-topic-in-a-box-1-long'],[u'48-20-word-1-long']
41,,,2015-03-22T01:38:02,long,"[u'41-10-word-1-long', u'41-10-histogram-2-long', u'41-10-wordcloud-3-long', u'41-10-topic-in-a-box-4-long']",False,5267072208601088,10,,,
6,,,2015-03-22T01:35:18,short,"[u'6-20-word-1-short', u'6-20-histogram-2-short', u'6-20-wordcloud-3-short', u'6-20-topic-in-a-box-4-short']",False,5267579820048384,20,,,
0,2015-03-20T02:11:11,MSG66M45,2015-03-15T02:05:41,short,"[u'0-10-word-2-short', u'0-10-histogram-2-short', u'0-10-wordcloud-2-short', u'0-10-topic-in-a-box-2-short']",True,5267727459549184,10,50.861,[u'0-10-topic-in-a-box-2-short'],[u'0-10-word-2-short']
18,2015-03-22T00:59:50,XAXJ3HS9,2015-03-15T02:06:27,short,"[u'18-5-word-2-short', u'18-5-histogram-2-short', u'18-5-wordcloud-2-short', u'18-5-topic-in-a-box-2-short']",True,5268206079967232,5,54.704,[u'18-5-wordcloud-2-short'],[u'18-5-histogram-2-short']
24,,,2015-03-22T01:36:59,long,"[u'24-5-word-2-long', u'24-5-histogram-3-long', u'24-5-wordcloud-4-long', u'24-5-topic-in-a-box-0-long']",False,5268368751853568,5,,,
26,,,2015-03-22T01:37:02,long,"[u'26-10-word-4-long', u'26-10-histogram-0-long', u'26-10-wordcloud-1-long', u'26-10-topic-in-a-box-2-long']",False,5269359547121664,10,,,
2,2015-03-19T22:08:16,B72YJSBK,2015-03-15T02:05:43,long,"[u'2-5-word-2-long', u'2-5-histogram-2-long', u'2-5-wordcloud-2-long', u'2-5-topic-in-a-box-2-long']",True,5270801582391296,5,33.682,[u'2-5-wordcloud-2-long'],[u'2-5-topic-in-a-box-2-long']
17,2015-03-19T06:21:09,KP432EIB,2015-03-15T02:06:26,long,"[u'17-10-word-3-long', u'17-10-histogram-3-long', u'17-10-wordcloud-3-long', u'17-10-topic-in-a-box-3-long']",True,5271707015184384,10,62.961,[u'17-10-word-3-long'],[u'17-10-topic-in-a-box-3-long']
32,2015-03-20T03:01:55,WPKSLI53,2015-03-15T02:07:11,short,"[u'32-10-word-0-short', u'32-10-histogram-0-short', u'32-10-wordcloud-0-short', u'32-10-topic-in-a-box-0-short']",True,5272811627085824,10,26.51,[u'32-10-wordcloud-0-short'],[u'32-10-topic-in-a-box-0-short']
44,,,2015-03-22T01:38:06,long,"[u'44-5-word-2-long', u'44-5-histogram-3-long', u'44-5-wordcloud-4-long', u'44-5-topic-in-a-box-0-long']",False,5273895032586240,5,,,
20,2015-03-19T07:41:00,2DHG67AH,2015-03-15T02:06:44,short,"[u'20-10-word-4-short', u'20-10-histogram-4-short', u'20-10-wordcloud-4-short', u'20-10-topic-in-a-box-4-short']",True,5274873211387904,10,13.497,[u'20-10-histogram-4-short'],[u'20-10-word-4-short']
31,,,2015-03-22T01:37:39,long,"[u'31-20-word-0-long', u'31-20-histogram-1-long', u'31-20-wordcloud-2-long', u'31-20-topic-in-a-box-3-long']",False,5274932804059136,20,,,
31,2015-03-17T21:02:05,QXQT1CFU,2015-03-15T02:07:10,long,"[u'31-10-word-2-long', u'31-10-histogram-2-long', u'31-10-wordcloud-2-long', u'31-10-topic-in-a-box-2-long']",True,5275624025358336,10,6.936,[u'31-10-topic-in-a-box-2-long'],[u'31-10-word-2-long']
12,,,2015-03-22T01:36:32,short,"[u'12-5-word-3-short', u'12-5-histogram-4-short', u'12-5-wordcloud-0-short', u'12-5-topic-in-a-box-1-short']",False,5276884329824256,5,,,
9,,,2015-03-22T01:35:21,long,"[u'9-5-word-1-long', u'9-5-histogram-2-long', u'9-5-wordcloud-3-long', u'9-5-topic-in-a-box-4-long']",False,5278771162644480,5,,,
34,2015-03-20T23:56:22,D6ZCMWN8,2015-03-15T02:07:14,short,"[u'34-5-word-2-short', u'34-5-histogram-2-short', u'34-5-wordcloud-2-short', u'34-5-topic-in-a-box-2-short']",True,5278841761169408,5,295.017,"[u'34-5-topic-in-a-box-2-short', u'algorithm']",[u'34-5-histogram-2-short']
26,,,2015-03-22T01:37:02,short,"[u'26-5-word-3-short', u'26-5-histogram-4-short', u'26-5-wordcloud-0-short', u'26-5-topic-in-a-box-1-short']",False,5278922560241664,5,,,
25,,,2015-03-22T01:37:00,short,"[u'25-5-word-0-short', u'25-5-histogram-1-short', u'25-5-wordcloud-2-short', u'25-5-topic-in-a-box-3-short']",False,5280919451598848,5,,,
15,,,2015-03-22T01:36:36,long,"[u'15-5-word-3-long', u'15-5-histogram-4-long', u'15-5-wordcloud-0-long', u'15-5-topic-in-a-box-1-long']",False,5281470281154560,5,,,
0,2015-03-19T14:15:07,WIB3BCAV,2015-03-15T02:05:42,long,"[u'0-20-word-3-long', u'0-20-histogram-3-long', u'0-20-wordcloud-3-long', u'0-20-topic-in-a-box-3-long']",True,5282147006939136,20,37.537,[u'0-20-wordcloud-3-long'],[u'0-20-topic-in-a-box-3-long']
6,,,2015-03-22T01:35:17,short,"[u'6-10-word-3-short', u'6-10-histogram-4-short', u'6-10-wordcloud-0-short', u'6-10-topic-in-a-box-1-short']",False,5282259481395200,10,,,
49,2015-03-19T06:11:00,AVTO1MQG,2015-03-15T02:07:50,long,"[u'49-20-word-4-long', u'49-20-histogram-4-long', u'49-20-wordcloud-4-long', u'49-20-topic-in-a-box-4-long']",True,5283995721924608,20,109.984,[u'49-20-wordcloud-4-long'],[u'49-20-histogram-4-long']
26,,,2015-03-22T01:37:02,long,"[u'26-10-word-2-long', u'26-10-histogram-3-long', u'26-10-wordcloud-4-long', u'26-10-topic-in-a-box-0-long']",False,5284105512026112,10,,,
34,2015-03-21T20:41:36,16N77I9O,2015-03-15T02:07:14,long,"[u'34-10-word-1-long', u'34-10-histogram-1-long', u'34-10-wordcloud-1-long', u'34-10-topic-in-a-box-1-long']",True,5284775526924288,10,35.85,[u'34-10-topic-in-a-box-1-long'],[u'34-10-wordcloud-1-long']
12,,,2015-03-22T01:36:33,short,"[u'12-10-word-1-short', u'12-10-histogram-2-short', u'12-10-wordcloud-3-short', u'12-10-topic-in-a-box-4-short']",False,5284901154717696,10,,,
1,2015-03-18T22:59:38,6R2FEKY2,2015-03-15T02:05:43,long,"[u'1-20-word-2-long', u'1-20-histogram-2-long', u'1-20-wordcloud-2-long', u'1-20-topic-in-a-box-2-long']",True,5285128251113472,20,18.04,[u'1-20-histogram-2-long'],[u'1-20-wordcloud-2-long']
47,2015-03-19T05:28:29,FUUCCN9I,2015-03-15T02:07:46,long,"[u'47-10-word-3-long', u'47-10-histogram-3-long', u'47-10-wordcloud-3-long', u'47-10-topic-in-a-box-3-long']",True,5285926041288704,10,61.921,[u'47-10-word-3-long'],[u'47-10-topic-in-a-box-3-long']
1,2015-03-19T03:00:22,XH2GKSLV,2015-03-15T02:05:42,long,"[u'1-5-word-0-long', u'1-5-histogram-0-long', u'1-5-wordcloud-0-long', u'1-5-topic-in-a-box-0-long']",True,5286951733166080,5,115.126,[u'1-5-word-0-long'],[u'1-5-wordcloud-0-long']
27,,,2015-03-22T01:37:04,short,"[u'27-20-word-3-short', u'27-20-histogram-4-short', u'27-20-wordcloud-0-short', u'27-20-topic-in-a-box-1-short']",False,5286968376164352,20,,,
47,2015-03-19T06:21:09,KP432EIB,2015-03-15T02:07:46,long,"[u'47-5-word-4-long', u'47-5-histogram-4-long', u'47-5-wordcloud-4-long', u'47-5-topic-in-a-box-4-long']",True,5287319489740800,5,69.975,[u'47-5-topic-in-a-box-4-long'],[u'47-5-histogram-4-long']
42,,,2015-03-22T01:38:04,long,"[u'42-10-word-4-long', u'42-10-histogram-0-long', u'42-10-wordcloud-1-long', u'42-10-topic-in-a-box-2-long']",False,5288272435609600,10,,,
32,2015-03-21T00:43:47,0PF1HFMI,2015-03-15T02:07:11,long,"[u'32-10-word-4-long', u'32-10-histogram-4-long', u'32-10-wordcloud-4-long', u'32-10-topic-in-a-box-4-long']",True,5288807159037952,10,64.277,[u'32-10-histogram-4-long'],[u'32-10-word-4-long']
18,2015-03-22T01:13:11,0DYBKI9L,2015-03-15T02:06:28,short,"[u'18-20-word-1-short', u'18-20-histogram-1-short', u'18-20-wordcloud-1-short', u'18-20-topic-in-a-box-1-short']",True,5289999549333504,20,39.094,[u'algorithm'],[u'18-20-histogram-1-short']
16,2015-03-21T05:12:50,CS38I8LB,2015-03-15T02:06:25,short,"[u'16-20-word-2-short', u'16-20-histogram-2-short', u'16-20-wordcloud-2-short', u'16-20-topic-in-a-box-2-short']",True,5291487218630656,20,18.383,[u'16-20-histogram-2-short'],[u'16-20-word-2-short']
48,,,2015-03-22T01:38:13,short,"[u'48-10-word-1-short', u'48-10-histogram-2-short', u'48-10-wordcloud-3-short', u'48-10-topic-in-a-box-4-short']",False,5291503861628928,10,,,
45,,,2015-03-22T01:38:08,short,"[u'45-5-word-4-short', u'45-5-histogram-0-short', u'45-5-wordcloud-1-short', u'45-5-topic-in-a-box-2-short']",False,5291656601403392,5,,,
37,,,2015-03-22T01:37:47,long,"[u'37-5-word-1-long', u'37-5-histogram-2-long', u'37-5-wordcloud-3-long', u'37-5-topic-in-a-box-4-long']",False,5292208773136384,5,,,
2,2015-03-21T15:15:42,3BA4CF38,2015-03-15T02:05:43,short,"[u'2-5-word-0-short', u'2-5-histogram-0-short', u'2-5-wordcloud-0-short', u'2-5-topic-in-a-box-0-short']",True,5292524990103552,5,36.356,[u'2-5-word-0-short'],[u'algorithm']
48,2015-03-21T14:25:34,4J5IGAO8,2015-03-15T02:07:47,short,"[u'48-5-word-4-short', u'48-5-histogram-4-short', u'48-5-wordcloud-4-short', u'48-5-topic-in-a-box-4-short']",True,5294115738615808,5,39.627,[u'algorithm'],[u'48-5-topic-in-a-box-4-short']
14,,,2015-03-22T01:36:36,short,"[u'14-20-word-1-short', u'14-20-histogram-2-short', u'14-20-wordcloud-3-short', u'14-20-topic-in-a-box-4-short']",False,5294594359033856,20,,,
32,2015-03-21T05:03:10,T3WRZ6JZ,2015-03-15T02:07:11,long,"[u'32-10-word-3-long', u'32-10-histogram-3-long', u'32-10-wordcloud-3-long', u'32-10-topic-in-a-box-3-long']",True,5295153510088704,10,30.627,[u'32-10-histogram-3-long'],[u'32-10-word-3-long']
20,2015-03-19T05:47:15,O0RM4VFY,2015-03-15T02:06:43,long,"[u'20-5-word-0-long', u'20-5-histogram-0-long', u'20-5-wordcloud-0-long', u'20-5-topic-in-a-box-0-long']",True,5295556431708160,5,75.777,[u'20-5-wordcloud-0-long'],[u'20-5-word-0-long']
18,2015-03-22T01:27:58,2I363F52,2015-03-15T02:06:27,short,"[u'18-5-word-3-short', u'18-5-histogram-3-short', u'18-5-wordcloud-3-short', u'18-5-topic-in-a-box-3-short']",True,5295764469186560,5,18.784,[u'18-5-word-3-short'],[u'18-5-histogram-3-short']
44,,,2015-03-22T01:38:07,short,"[u'44-10-word-3-short', u'44-10-histogram-4-short', u'44-10-wordcloud-0-short', u'44-10-topic-in-a-box-1-short']",False,5296433947213824,10,,,
7,,,2015-03-22T01:35:18,long,"[u'7-5-word-0-long', u'7-5-histogram-1-long', u'7-5-wordcloud-2-long', u'7-5-topic-in-a-box-3-long']",False,5296785597661184,5,,,
34,2015-03-21T20:43:59,JPJ4RY2X,2015-03-15T02:07:14,long,"[u'34-5-word-3-long', u'34-5-histogram-3-long', u'34-5-wordcloud-3-long', u'34-5-topic-in-a-box-3-long']",True,5297068528631808,5,27.768,[u'34-5-wordcloud-3-long'],[u'34-5-word-3-long']
37,,,2015-03-22T01:37:47,short,"[u'37-10-word-2-short', u'37-10-histogram-3-short', u'37-10-wordcloud-4-short', u'37-10-topic-in-a-box-0-short']",False,5297102619934720,10,,,
34,2015-03-21T06:41:34,LXUTHGP5,2015-03-15T02:07:13,short,"[u'34-5-word-0-short', u'34-5-histogram-0-short', u'34-5-wordcloud-0-short', u'34-5-topic-in-a-box-0-short']",True,5300299954651136,5,17.191,[u'34-5-topic-in-a-box-0-short'],[u'34-5-histogram-0-short']
32,2015-03-21T00:37:11,238W998O,2015-03-15T02:07:12,short,"[u'32-20-word-3-short', u'32-20-histogram-3-short', u'32-20-wordcloud-3-short', u'32-20-topic-in-a-box-3-short']",True,5300452694425600,20,64.269,[u'32-20-topic-in-a-box-3-short'],[u'32-20-wordcloud-3-short']
27,,,2015-03-22T01:37:04,short,"[u'27-20-word-1-short', u'27-20-histogram-2-short', u'27-20-wordcloud-3-short', u'27-20-topic-in-a-box-4-short']",False,5302256580689920,20,,,
49,,,2015-03-22T01:38:15,long,"[u'49-20-word-2-long', u'49-20-histogram-3-long', u'49-20-wordcloud-4-long', u'49-20-topic-in-a-box-0-long']",False,5302367712968704,20,,,
2,2015-03-21T17:25:19,ITWLDIII,2015-03-15T02:05:43,short,"[u'2-5-word-3-short', u'2-5-histogram-3-short', u'2-5-wordcloud-3-short', u'2-5-topic-in-a-box-3-short']",True,5303390452056064,5,11.891,[u'2-5-wordcloud-3-short'],[u'algorithm']
8,,,2015-03-22T01:35:20,short,"[u'8-10-word-4-short', u'8-10-histogram-0-short', u'8-10-wordcloud-1-short', u'8-10-topic-in-a-box-2-short']",False,5303553123942400,10,,,
13,,,2015-03-22T01:36:34,short,"[u'13-10-word-4-short', u'13-10-histogram-0-short', u'13-10-wordcloud-1-short', u'13-10-topic-in-a-box-2-short']",False,5304543919210496,10,,,
49,,,2015-03-22T01:38:14,long,"[u'49-5-word-0-long', u'49-5-histogram-1-long', u'49-5-wordcloud-2-long', u'49-5-topic-in-a-box-3-long']",False,5306399345082368,5,,,
1,2015-03-19T07:57:16,6OICK9L9,2015-03-15T02:05:43,long,"[u'1-10-word-4-long', u'1-10-histogram-4-long', u'1-10-wordcloud-4-long', u'1-10-topic-in-a-box-4-long']",True,5306891387273216,10,135.532,[u'1-10-word-4-long'],[u'1-10-histogram-4-long']
36,,,2015-03-22T01:37:45,short,"[u'36-5-word-1-short', u'36-5-histogram-2-short', u'36-5-wordcloud-3-short', u'36-5-topic-in-a-box-4-short']",False,5307016746631168,5,,,
16,2015-03-19T11:52:58,W45OFALG,2015-03-15T02:06:24,long,"[u'16-10-word-0-long', u'16-10-histogram-0-long', u'16-10-wordcloud-0-long', u'16-10-topic-in-a-box-0-long']",True,5307995999174656,10,44.383,[u'16-10-histogram-0-long'],[u'16-10-word-0-long']
29,,,2015-03-22T01:37:06,long,"[u'29-10-word-1-long', u'29-10-histogram-2-long', u'29-10-wordcloud-3-long', u'29-10-topic-in-a-box-4-long']",False,5309079404675072,10,,,
4,2015-03-19T04:57:16,JIFP8790,2015-03-15T02:05:47,long,"[u'4-20-word-0-long', u'4-20-histogram-0-long', u'4-20-wordcloud-0-long', u'4-20-topic-in-a-box-0-long']",True,5310057583476736,20,54.839,[u'4-20-topic-in-a-box-0-long'],[u'4-20-word-0-long']
16,,,2015-03-22T01:36:38,short,"[u'16-10-word-3-short', u'16-10-histogram-4-short', u'16-10-wordcloud-0-short', u'16-10-topic-in-a-box-1-short']",False,5310117176147968,10,,,
15,2015-03-19T22:11:26,FBHZC75M,2015-03-15T02:06:23,short,"[u'15-10-word-3-short', u'15-10-histogram-3-short', u'15-10-wordcloud-3-short', u'15-10-topic-in-a-box-3-short']",True,5310808397447168,10,23.061,[u'15-10-wordcloud-3-short'],[u'15-10-word-3-short']
48,2015-03-19T00:53:58,2YZ923XP,2015-03-15T02:07:47,long,"[u'48-5-word-2-long', u'48-5-histogram-2-long', u'48-5-wordcloud-2-long', u'48-5-topic-in-a-box-2-long']",True,5312068701913088,5,41.704,[u'48-5-topic-in-a-box-2-long'],[u'48-5-histogram-2-long']
40,,,2015-03-22T01:38:02,long,"[u'40-20-word-4-long', u'40-20-histogram-0-long', u'40-20-wordcloud-1-long', u'40-20-topic-in-a-box-2-long']",False,5312745696133120,20,,,
20,2015-03-19T08:39:05,RWZE6PTW,2015-03-15T02:06:44,long,"[u'20-20-word-4-long', u'20-20-histogram-4-long', u'20-20-wordcloud-4-long', u'20-20-topic-in-a-box-4-long']",True,5313620527284224,20,59.551,[u'20-20-word-4-long'],[u'20-20-wordcloud-4-long']
39,,,2015-03-22T01:37:50,long,"[u'39-20-word-0-long', u'39-20-histogram-1-long', u'39-20-wordcloud-2-long', u'39-20-topic-in-a-box-3-long']",False,5313955534733312,20,,,
15,,,2015-03-22T01:36:37,long,"[u'15-20-word-1-long', u'15-20-histogram-2-long', u'15-20-wordcloud-3-long', u'15-20-topic-in-a-box-4-long']",False,5314026133258240,20,,,
2,2015-03-21T19:30:31,2C2MVGIJ,2015-03-15T02:05:44,short,"[u'2-10-word-0-short', u'2-10-histogram-0-short', u'2-10-wordcloud-0-short', u'2-10-topic-in-a-box-0-short']",True,5314660714676224,10,39.852,[u'2-10-wordcloud-0-short'],[u'algorithm']
9,,,2015-03-22T01:35:22,short,"[u'9-20-word-3-short', u'9-20-histogram-4-short', u'9-20-wordcloud-0-short', u'9-20-topic-in-a-box-1-short']",False,5314694805979136,20,,,
18,,,2015-03-15T02:06:28,short,"[u'18-20-word-3-short', u'18-20-histogram-3-short', u'18-20-wordcloud-3-short', u'18-20-topic-in-a-box-3-short']",False,5315158662447104,20,,,
49,,,2015-03-22T01:38:14,short,"[u'49-5-word-0-short', u'49-5-histogram-1-short', u'49-5-wordcloud-2-short', u'49-5-topic-in-a-box-3-short']",False,5316654653243392,5,,,
31,2015-03-18T22:59:38,6R2FEKY2,2015-03-15T02:07:10,long,"[u'31-5-word-4-long', u'31-5-histogram-4-long', u'31-5-wordcloud-4-long', u'31-5-topic-in-a-box-4-long']",True,5317083076231168,5,26.606,[u'31-5-word-4-long'],[u'31-5-topic-in-a-box-4-long']
32,2015-03-21T14:34:09,D6DJ71MK,2015-03-15T02:07:12,short,"[u'32-20-word-2-short', u'32-20-histogram-2-short', u'32-20-wordcloud-2-short', u'32-20-topic-in-a-box-2-short']",True,5317331379027968,20,125.477,[u'32-20-topic-in-a-box-2-short'],[u'32-20-wordcloud-2-short']
38,,,2015-03-22T01:37:49,short,"[u'38-20-word-4-short', u'38-20-histogram-0-short', u'38-20-wordcloud-1-short', u'38-20-topic-in-a-box-2-short']",False,5317443853484032,20,,,
2,2015-03-19T22:11:26,FBHZC75M,2015-03-15T02:05:43,long,"[u'2-5-word-1-long', u'2-5-histogram-1-long', u'2-5-wordcloud-1-long', u'2-5-topic-in-a-box-1-long']",True,5317892140695552,5,22.656,[u'2-5-wordcloud-1-long'],[u'2-5-histogram-1-long']
0,2015-03-19T22:11:26,FBHZC75M,2015-03-15T02:05:42,long,"[u'0-20-word-4-long', u'0-20-histogram-4-long', u'0-20-wordcloud-4-long', u'0-20-topic-in-a-box-4-long']",True,5318044880470016,20,41.834,[u'0-20-histogram-4-long'],[u'0-20-wordcloud-4-long']
18,2015-03-19T13:32:18,BMJ0R6DK,2015-03-15T02:06:27,long,"[u'18-5-word-3-long', u'18-5-histogram-3-long', u'18-5-wordcloud-3-long', u'18-5-topic-in-a-box-3-long']",True,5318371566419968,5,13.056,[u'18-5-histogram-3-long'],[u'18-5-topic-in-a-box-3-long']
31,,,2015-03-22T01:37:39,short,"[u'31-20-word-3-short', u'31-20-histogram-4-short', u'31-20-wordcloud-0-short', u'31-20-topic-in-a-box-1-short']",False,5319180094013440,20,,,
15,,,2015-03-22T01:36:36,short,"[u'15-5-word-1-short', u'15-5-histogram-2-short', u'15-5-wordcloud-3-short', u'15-5-topic-in-a-box-4-short']",False,5319959899013120,5,,,
42,,,2015-03-22T01:38:04,short,"[u'42-20-word-4-short', u'42-20-histogram-0-short', u'42-20-wordcloud-1-short', u'42-20-topic-in-a-box-2-short']",False,5320085526806528,20,,,
33,2015-03-19T04:07:32,EZHP5XXB,2015-03-15T02:07:13,short,"[u'33-20-word-1-short', u'33-20-histogram-1-short', u'33-20-wordcloud-1-short', u'33-20-topic-in-a-box-1-short']",True,5320312623202304,20,33.096,[u'algorithm'],[u'33-20-wordcloud-1-short']
27,,,2015-03-22T01:37:03,long,"[u'27-10-word-0-long', u'27-10-histogram-1-long', u'27-10-wordcloud-2-long', u'27-10-topic-in-a-box-3-long']",False,5321110413377536,10,,,
29,2015-03-19T12:55:24,AUKPFVBT,2015-03-15T02:06:57,short,"[u'29-10-word-2-short', u'29-10-histogram-2-short', u'29-10-wordcloud-2-short', u'29-10-topic-in-a-box-2-short']",True,5321145309986816,10,60.56,[u'29-10-histogram-2-short'],[u'algorithm']
33,2015-03-19T04:41:49,TT74JZM6,2015-03-15T02:07:13,short,"[u'33-20-word-4-short', u'33-20-histogram-4-short', u'33-20-wordcloud-4-short', u'33-20-topic-in-a-box-4-short']",True,5322136105254912,20,16.546,[u'algorithm'],[u'33-20-histogram-4-short']
14,,,2015-03-22T01:36:35,short,"[u'14-10-word-0-short', u'14-10-histogram-1-short', u'14-10-wordcloud-2-short', u'14-10-topic-in-a-box-3-short']",False,5323991531126784,10,,,
